platform_user_id,coord_cluster,fast_replier,seeder,awakened,regular,fringe_seed,suspicion,n_lenses,handle,followers_count,verified
2074468179490037760,False,False,False,False,False,False,True,1,HustlerWaNdubj,0,False
2074488807395586048,False,False,False,False,False,False,True,1,vutaseralimited,0,False
2074533381845524480,False,False,False,False,False,False,True,1,goldenmindl0ip,0,False
2074583207375261696,False,False,False,False,False,False,True,1,CharlesOmozy3,0,False
2074635078559571968,False,False,False,False,False,False,True,1,wengwcsj,0,False
2074706187757461506,False,False,False,False,False,False,True,1,fadgamboro,0,False
2074767394895958016,False,False,False,False,False,False,True,1,KenyaGoodNei,0,False
2074780472169709568,False,False,False,False,False,False,True,1,maseno101,0,False
2074790040056860672,False,False,False,False,False,False,True,1,FaithRoberdp,0,False
2074805497379606528,False,False,False,False,False,False,True,1,Tayosmithrevd,0,False
2075243129637068800,False,False,False,False,False,False,True,1,Emmynjr,0,False
2075480221571026944,False,False,False,False,False,False,True,1,goyufv,0,False
2075981871352004608,False,False,False,False,False,False,True,1,WilsonBundi44,0,False
2076571593413976064,False,False,False,False,False,False,True,1,taekantikakooki,0,False
2076603208340848641,False,False,False,False,False,False,True,1,ElvisPreslyi9,0,False
2077628052276965376,False,False,False,False,False,False,True,1,heszty3eoo,0,False
2077718130382499840,False,False,False,False,False,False,True,1,ErickAtenya,0,False
2077781744414232576,False,False,False,False,False,False,True,1,PinzyTK_9597,0,False
2077827623309258753,False,False,False,False,False,False,True,1,varbietk,0,False
1966929172531384320,True,False,False,False,False,False,False,1,JohnWekesa66069,1,False
2005415635984220160,False,False,False,False,False,False,True,1,Horsey1398400,1,False
2014718245987602433,False,False,False,False,False,False,True,1,MatthaPim,1,False
2015358791760699392,False,False,False,False,False,False,True,1,HyperVent127,1,False
2023670934599786497,False,False,False,False,False,False,True,1,SaitoLol1,1,False
2026602647155798016,False,False,False,False,False,False,True,1,mungai19342,1,False
2029210812334886912,False,False,False,False,False,False,True,1,najonya,1,False
2034546854189469696,False,False,False,False,False,False,True,1,mungg84,1,False
2035074147370627072,False,False,False,False,False,False,True,1,GGeoffric41869,1,False
2035246885347500034,False,False,False,False,False,False,True,1,RiFu26431,1,False
2038194281538625536,False,False,False,False,False,False,True,1,barbnbts,1,False
2038982095973031936,False,False,False,False,False,False,True,1,Shhpzlj,1,False
2039888952807620608,False,False,False,False,False,False,True,1,tj267512,1,False
2040866270673879040,False,False,False,False,False,False,True,1,dmis68961,1,False
2041033602427711488,False,False,False,False,False,False,True,1,OtWayyyy,1,False
2041527422227476480,False,False,False,False,False,False,True,1,EvanL48581,1,False
2041916584365625344,False,False,False,False,False,False,True,1,Darmian240390,1,False
2042992829165703168,False,False,False,False,False,False,True,1,ThisnotJ79003,1,False
2043245315688636416,False,False,False,False,False,False,True,1,Sightseing_just,1,False
2044054924028268544,False,False,False,False,False,False,True,1,EkolGwz,1,False
2044069729602576384,False,False,False,False,False,False,True,1,krakes259905,1,False
2046111561639407616,False,False,False,False,False,False,True,1,MxGrhexz,1,False
2047805922790301696,False,False,False,False,False,False,True,1,ma_shui20726,1,False
2047930302170066944,False,False,False,False,False,False,True,1,itsmeruby137,1,False
2048059043210489856,False,False,False,False,False,False,True,1,red_acted31146,1,False
2049030557527326720,False,False,False,False,False,False,True,1,Instructor23277,1,False
2051631497526796291,False,False,False,False,False,False,True,1,ZuraZaynk,1,False
2052130065610129414,False,False,False,False,False,False,True,1,OdhiamboJug4ur,1,False
2052760610060771328,False,False,False,False,False,False,True,1,Mercilyn06,1,False
2054669183464439809,False,False,False,False,False,False,True,1,justinvspeach,1,False
2055298803947962368,False,False,False,False,False,False,True,1,ellegrl_63,1,False
2055807436754178048,False,False,False,False,False,False,True,1,bundikagendof5j,1,False
2055936383898767360,False,False,False,False,False,False,True,1,Dukekangwao0q2,1,False
2057897156699099136,False,False,False,False,False,False,True,1,muthuistev,1,False
2058415332990324736,False,False,False,False,False,False,True,1,putryefnh,1,False
2058613167693971456,False,False,False,False,False,False,True,1,hijicx,1,False
2058749621988708352,False,False,False,False,False,False,True,1,skytnw2,1,False
2058998915907661824,False,False,False,False,False,False,True,1,ritchykamau,1,False
2060426999777169413,False,False,False,False,False,False,True,1,ALEXKETUYI,1,False
2060799983952048128,False,False,False,False,False,False,True,1,_amandangatto,1,False
2061341862217023488,False,False,False,False,False,False,True,1,bellamyicolxtw,1,False
2061850650351169536,False,False,False,False,False,False,True,1,kelvinoumagk,1,False
2062357621781524480,False,False,False,False,False,False,True,1,Taeai8co,1,False
2063026042055335936,False,False,False,False,False,False,True,1,PatrickOchi001,1,False
2063579926784323584,False,False,False,False,False,False,True,1,listening_toBTS,1,False
2064753386667560962,False,False,False,False,False,False,True,1,levyo8cxn,1,False
2065824940201504768,False,False,False,False,False,False,True,1,kharlMNG,1,False
2066247709980266496,False,False,False,False,False,False,True,1,Agorowealth,1,False
2066486457171161088,False,False,False,False,False,False,True,1,Ericjqx6,1,False
2066513708474679296,False,False,False,False,False,False,True,1,Prezzolqlo,1,False
2067932354362970112,False,False,False,False,False,False,True,1,MboyaResilient,1,False
2071249754999123968,False,False,False,False,False,False,True,1,Treddot4hsn,1,False
2072783406878871552,False,False,False,False,False,False,True,1,xa254047,1,False
2073787908419682304,False,False,False,False,False,False,True,1,RealityBustard,1,False
2074073631135535105,False,False,False,False,False,False,True,1,jamila_msabaha,1,False
2074112091477151744,False,False,False,False,False,False,True,1,Mokitwou,1,False
2074796399095377920,False,False,False,False,False,False,True,1,smartmetertech,1,False
2076420677179961345,False,False,False,False,False,False,True,1,Mnifateme_7,1,False
2076789613184573440,False,False,False,False,False,False,True,1,MoneyPesats,1,False
2076791958618456064,False,False,False,False,False,False,True,1,sojupineapple00,1,False
2077048304219693056,False,False,False,False,False,False,True,1,fredvhef,1,False
2077249931442589696,False,False,False,False,False,False,True,1,MohaMinhajsr,1,False
2077988992339853313,False,False,False,False,False,False,True,1,shaniizdqo,1,False
1441818455095734280,True,False,False,False,False,False,False,1,andmuche,2,False
1471836884544503810,True,False,False,False,False,False,False,1,budah79595474,2,False
1993425363519844352,False,False,False,False,False,False,True,1,jwacherah,2,False
2000323338577813505,False,False,False,False,False,False,True,1,suiseipeetaster,2,False
2008894723948515329,False,False,False,False,False,False,True,1,Rita1749127,2,False
2019054326183055360,False,False,False,False,False,False,True,1,hey117093,2,False
2025099691168505856,False,False,False,False,False,False,True,1,boynumber10,2,False
2028163619763171328,False,False,False,False,False,False,True,1,ar_jay12952,2,False
2028696191790387200,False,False,False,False,False,False,True,1,josua3145,2,False
2031282637940330497,False,False,False,False,False,False,True,1,AguilanKyz38100,2,False
2037430800140861441,False,False,False,False,False,False,True,1,kariahe98009,2,False
2038866359032119297,False,False,False,False,False,False,True,1,Lowiejie88m3,2,False
2040116102114504704,False,False,False,False,False,False,True,1,Dihollo_ke,2,False
2040376547560095744,False,False,False,False,False,False,True,1,Miguelacutie,2,False
2041396646899306496,False,False,False,False,False,False,True,1,Yongthv1230,2,False
2042198540257001472,False,False,False,False,False,False,True,1,BearTaetae90572,2,False
2043458566980268032,False,False,False,False,False,False,True,1,AkhasaW60528,2,False
2043562437564141568,False,False,False,False,False,False,True,1,JonardLiam7,2,False
2043708754869338112,False,False,False,False,False,False,True,1,saclote55661,2,False
2044653482259394560,False,False,False,False,False,False,True,1,_kkimthvlc,2,False
2047028838610444288,False,False,False,False,False,False,True,1,baechips,2,False
2048690904932954112,False,False,False,False,False,False,True,1,justme176672,2,False
2049283483730862080,False,False,False,False,False,False,True,1,tcris2179,2,False
2050969531372433409,False,False,False,False,False,False,True,1,Lowcarb399807,2,False
2054868284881661952,False,False,False,False,False,False,True,1,LevisEyesight,2,False
2055703060874166272,False,False,False,False,False,False,True,1,mutethial68,2,False
2056851167859085312,False,False,False,False,False,False,True,1,arrsstu,2,False
2060786682178199553,False,False,False,False,False,False,True,1,Ply4Vvce,2,False
2061341832592629766,False,False,False,False,False,False,True,1,Dominicp4nk,2,False
2061515891511095296,False,False,False,False,False,False,True,1,OndabaSafaris,2,False
2062170576182276096,False,False,False,False,False,False,True,1,Zhie0028,2,False
2062233277528735744,False,False,False,False,False,False,True,1,mheshinyiro,2,False
2064455645227524096,False,False,False,False,False,False,True,1,Nirvana1xy,2,False
2064619951844175872,False,False,False,False,False,False,True,1,Augusthtoom63,2,False
2065411212561502208,False,False,False,False,False,False,True,1,TrueSelfIcon,2,False
2066603830138245120,False,False,False,False,False,False,True,1,pipieoy,2,False
2066883311150956544,False,False,False,False,False,False,True,1,balancedrights,2,False
2067149645118107648,False,False,False,False,False,False,True,1,JomaxDigital,2,False
2068832077089263616,False,False,False,False,False,False,True,1,CCkvtr,2,False
2069095115059294210,False,False,False,False,False,False,True,1,MenTrasj5k,2,False
2069129495206850560,False,False,False,False,False,False,True,1,Billclinton_ke,2,False
2069411997805125632,False,False,False,False,False,False,True,1,abdullwaliii,2,False
2069473668871127040,False,False,False,False,False,False,True,1,metrineAfandi25,2,False
2070096280353755136,False,False,False,False,False,False,True,1,FibrizioGeordio,2,False
2071695258350452736,False,False,False,False,False,False,True,1,CollinsMainanj,2,False
2071898087547625472,False,False,False,False,False,False,True,1,erephatogx4,2,False
2073136146066948096,False,False,False,False,False,False,True,1,FreshNestAfrica,2,False
2073317848730968065,False,False,False,False,False,False,True,1,Deshburng,2,False
2073413213631270912,False,False,False,False,False,False,True,1,Agbonifokris,2,False
2073515483102314496,False,False,False,False,False,False,True,1,ninielilis,2,False
2075040894860840960,False,False,False,False,False,False,True,1,Socrateease,2,False
2075976629914923008,False,False,False,False,False,False,True,1,daggrey10,2,False
1557486078801727490,True,False,False,False,False,False,False,1,Malukistephen1,3,False
1681048738838589440,True,False,False,False,False,False,False,1,Lastlaugh08,3,False
1806244209428422656,True,False,False,False,False,False,False,1,MiohePigle55429,3,False
1933947977145421824,True,False,False,False,False,False,False,1,AgostinoM58012,3,False
1991535212870938624,False,False,False,False,False,False,True,1,ThatOnediva27,3,False
2007424116434120704,True,False,False,False,False,False,False,1,Hamisi442056,3,False
2021892176716632064,False,False,False,False,False,False,True,1,OscarC87711,3,False
2037997567313612800,False,False,False,False,False,False,True,1,janjezz26,3,False
2038464485518979073,False,False,False,False,False,False,True,1,Love05eb,3,False
2038832060215824384,False,False,False,False,False,False,True,1,XiangyuLi92744,3,False
2041549736583274496,False,False,False,False,False,False,True,1,Deus_Adu,3,False
2042056743375814656,False,False,False,False,False,False,True,1,Aquaruisability,3,False
2043505844654850048,False,False,False,False,False,False,True,1,CarlSid47676,3,False
2044830393245765632,False,False,False,False,False,False,True,1,chanal11027,3,False
2044864254323372032,False,False,False,False,False,False,True,1,castro_c79055,3,False
2045201155924414464,False,False,False,False,False,False,True,1,Bostine4s,3,False
2048058963099357185,False,False,False,False,False,False,True,1,cynthia_sh16386,3,False
2048640438916042752,False,False,False,False,False,False,True,1,DanvasObir24860,3,False
2052371593171505158,False,False,False,False,False,False,True,1,content12sm,3,False
2054177478277484544,False,False,False,False,False,False,True,1,MuchiraKin74282,3,False
2055606999165870080,False,False,False,False,False,False,True,1,kyagerakiz9dd19,3,False
2056425086211551232,False,False,False,False,False,False,True,1,theeMwaki,3,False
2057829590328852480,False,False,False,False,False,False,True,1,isaacif8z,3,False
2058583940986810368,False,False,False,False,False,False,True,1,RickMcLintock33,3,False
2058883065548611584,False,False,False,False,False,False,True,1,kaggiah4th,3,False
2061649731600740352,False,False,False,False,False,False,True,1,diorhrtt,3,False
2061720199020105729,False,False,False,False,False,False,True,1,kerotichief,3,False
2064184575803449344,False,False,False,False,False,False,True,1,DIORGHIAN0x,3,False
2064190650296197121,False,False,False,False,False,False,True,1,mikecirfra,3,False
2065518090641633281,False,False,False,False,False,False,True,1,Dennizzoh001,3,False
2065653608406790144,False,False,False,False,False,False,True,1,Castr_OWL6,3,False
2067131762359123968,False,False,False,False,False,False,True,1,Sionilaizer,3,False
2068164461211344897,False,False,False,False,False,False,True,1,IamDrsAdvocate,3,False
2068657443450568704,False,False,False,False,False,False,True,1,L1tal1,3,False
2069531644264906753,False,False,False,False,False,False,True,1,Bene_Elohim109,3,False
2074057904945016832,False,False,False,False,False,False,True,1,LailaKush01,3,False
2074404589084803072,False,False,False,False,False,False,True,1,Gognitc,3,False
2075832911459160064,False,False,False,False,False,False,True,1,MarkMakimei254,3,False
2076613656393949184,False,False,False,False,False,False,True,1,flowers4ai,3,False
1065253167435325440,True,False,False,False,False,False,False,1,BillyOtie2,4,False
1927623180165787648,True,False,False,False,False,False,False,1,davine_oku52760,4,False
1977396725095776256,False,False,False,False,False,False,True,1,a5g4Z14rdf86488,4,False
1989292983972401152,True,False,False,False,False,False,False,1,BrianWekes79232,4,False
2015691319511863296,False,False,False,False,False,False,True,1,vibewithshik,4,False
2015779012157575169,False,False,False,False,False,False,True,1,moses111592,4,False
2032048225918877696,False,False,False,False,False,False,True,1,CCosmas3046,4,False
2041883775177555968,False,False,False,False,False,False,True,1,Niss_deh,4,False
2042533509676322816,False,False,False,False,False,False,True,1,rickj7j,4,False
2043397308944158720,False,False,False,False,False,False,True,1,hokyungxmy,4,False
2044783492228403200,False,False,False,False,False,False,True,1,teteggy1201,4,False
2049106902982832128,False,False,False,False,False,False,True,1,Isaac6515299976,4,False
2055749438274965504,False,False,False,False,False,False,True,1,reallybigbands,4,False
2056624543792353281,False,False,False,False,False,False,True,1,markjoees,4,False
2057602841385009152,False,False,False,False,False,False,True,1,alicenjerii,4,False
2058158272457121792,False,False,False,False,False,False,True,1,joshm_ke,4,False
2060722253134712836,False,False,False,False,False,False,True,1,jakabudiud3r,4,False
2062604195945926656,False,False,False,False,False,False,True,1,JacobNamwavll6,4,False
2066151621780811776,False,False,False,False,False,False,True,1,Sirplus888,4,False
2068465328242204672,False,False,False,False,False,False,True,1,WannaWendo,4,False
2069093680879706112,False,False,False,False,False,False,True,1,Ezekielkin2k,4,False
2069641662976970752,False,False,False,False,False,False,True,1,fullslopenginee,4,False
2070433543373697024,False,False,False,False,False,False,True,1,OvoFu3go,4,False
2070969966833111040,False,False,False,False,False,False,True,1,franlww,4,False
2073470306954727425,False,False,False,False,False,False,True,1,Modlya0,4,False
2074338926722945024,False,False,False,False,False,False,True,1,Cefspace,4,False
2074547135425531904,False,False,False,False,False,False,True,1,Monicac1kq,4,False
2076977125731831808,False,False,False,False,False,False,True,1,abheyverse,4,False
1966731893388259328,False,False,False,False,False,False,True,1,WanjieLeon,5,False
2010004109605384203,False,False,False,False,False,False,True,1,ragecamps,5,False
2013138553115398145,False,False,False,False,False,False,True,1,samthesalvage,5,False
2013895736484605952,False,False,False,False,False,False,True,1,Wandetsss,5,False
2014113468496986112,False,False,False,False,False,False,True,1,ItsUsin2026,5,False
2024040461875507200,False,False,False,False,False,False,True,1,Dianapeee_1490,5,False
2031247726378467328,False,False,False,False,False,False,True,1,gjoe1057024,5,False
2037918052440846337,False,False,False,False,False,False,True,1,JohnNganga66564,5,False
2040428274745061377,False,False,False,False,False,False,True,1,incognitonnfx,5,False
2043069477328199680,False,False,False,False,False,False,True,1,Dani_monte1,5,False
2044354498580082688,False,False,False,False,False,False,True,1,duniamalam2929,5,False
2045045025252249600,False,False,False,False,False,False,True,1,JamalKipes13617,5,False
2049485838401347584,False,False,False,False,False,False,True,1,Nuchajgib,5,False
2050196056512622592,False,False,False,False,False,False,True,1,Mkhalidh48746,5,False
2050566028522897408,False,False,False,False,False,False,True,1,Atika_Kenya,5,False
2052710851455356929,False,False,False,False,False,False,True,1,PeterKiproppp,5,False
2053439755983937539,False,False,False,False,False,False,True,1,GeorgeNjanu27g,5,False
2054594878978367488,False,False,False,False,False,False,True,1,jmatrixqo,5,False
2055081806223835136,False,False,False,False,False,False,True,1,MombasaGoViral,5,False
2056362038868205568,False,False,False,False,False,False,True,1,sheAscendsKe,5,False
2056695213138333696,False,False,False,False,False,False,True,1,Cokeza333,5,False
2061172956483420163,False,False,False,False,False,False,True,1,trizaxczi,5,False
2061705087504756736,False,False,False,False,False,False,True,1,absjskels,5,False
2062467467541098496,True,False,False,False,False,False,False,1,archienotnow,5,False
2063556689631055872,False,False,False,False,False,False,True,1,9wished_,5,False
2067659978689695744,False,False,False,False,False,False,True,1,dktcolloso,5,False
2073257982310440960,False,False,False,False,False,False,True,1,Opjoeyjfp,5,False
2075938870286565376,False,False,False,False,False,False,True,1,ridwanud2,5,False
1796548041417072640,True,False,False,False,False,False,False,1,ElvisNtoru22529,6,False
1989742313724416000,False,False,False,False,False,False,True,1,Kelvin2025433,6,False
2008068990351155200,False,False,False,False,False,False,True,1,DadPedri,6,False
2018618321633959936,False,False,False,False,False,False,True,1,oteku_w,6,False
2019792309030645760,False,False,False,False,False,False,True,1,joyfrancine47,6,False
2021615408906895360,False,False,False,False,False,False,True,1,MerahBiru2028,6,False
2022584123941097472,True,False,False,False,False,False,False,1,AmonLekish72692,6,False
2032109527966105601,False,False,False,False,False,False,True,1,SalimAli254,6,False
2035746389750321152,False,False,False,False,False,False,True,1,warukanyua,6,False
2036898939656339456,False,False,False,False,False,False,True,1,AlfredC52625,6,False
2040911167200059393,False,False,False,False,False,False,True,1,ngugi_sera77295,6,False
2042137803895795713,False,False,False,False,False,False,True,1,Yollyum,6,False
2043010010813186048,False,False,False,False,False,False,True,1,TaeshaiKook,6,False
2044837897459695616,False,False,False,False,False,False,True,1,AOtieno18697,6,False
2054045623196753920,False,False,False,False,False,False,True,1,fitlover26,6,False
2054868351961247744,False,False,False,False,False,False,True,1,MelanneSes44e9,6,False
2055236961875406848,False,False,False,False,False,False,True,1,azraxsu,6,False
2055309252047110144,False,False,False,False,False,False,True,1,cidenbenedixt,6,False
2056970301393530880,False,False,False,False,False,False,True,1,ClareAntonys,6,False
2057030663212019712,False,False,False,False,False,False,True,1,munalidiana114,6,False
2060492250480545792,False,False,False,False,False,False,True,1,Etoojr123,6,False
2061884247833526272,False,False,False,False,False,False,True,1,WanTam_k,6,False
2063996934575058944,False,False,False,False,False,False,True,1,Walukhaya,6,False
2064646363422330880,False,False,False,False,False,False,True,1,CityJeybird,6,False
2065240849345388544,False,False,False,False,False,False,True,1,Cassiejmhj,6,False
2065695992842756096,False,False,False,False,False,False,True,1,lidorooo,6,False
2066215783747702784,False,False,False,False,False,False,True,1,fromeighty1,6,False
2074478237615296512,False,False,False,False,False,False,True,1,ARRYKAY64,6,False
1715104836931256320,True,False,False,False,False,False,False,1,LGwetega2268,7,False
2000684616487985152,True,False,False,False,False,False,False,1,mwangi_eri61652,7,False
2007036919751102464,False,False,False,False,False,False,True,1,BernardOthuon,7,False
2031081886441943042,False,False,False,False,False,False,True,1,Harricane37362,7,False
2038516013025619968,False,False,False,False,False,False,True,1,M1__kee,7,False
2039663668141428736,False,False,False,False,False,False,True,1,MbilinyiZi7391,7,False
2041400979812134912,False,False,False,False,False,False,True,1,JRack31641,7,False
2043191420828164096,False,False,False,False,False,False,True,1,mwan14213,7,False
2045574224367038464,False,False,False,False,False,False,True,1,njogo_mburu,7,False
2047687886049595392,False,False,False,False,False,False,True,1,iansmiths2jz,7,False
2049939961722322944,False,False,False,False,False,False,True,1,DestinyCrez25h,7,False
2052148659618275330,False,False,False,False,False,False,True,1,Sinievanso,7,False
2054840822428782592,False,False,False,False,False,False,True,1,DantesMedia_S,7,False
2055321128428527616,False,False,False,False,False,False,True,1,Edmond1t3,7,False
2058840595708174336,False,False,False,False,False,False,True,1,sautiyahaki2025,7,False
2062165557940809728,False,False,False,False,False,False,True,1,Johnleteref3lv,7,False
2062604516906676224,False,False,False,False,False,False,True,1,huwezielewa45,7,False
2062815646195269632,False,False,False,False,False,False,True,1,BrainMissile,7,False
2063444022132375552,False,False,False,False,False,False,True,1,Rayhanaqy,7,False
2063939888479629312,False,False,False,False,False,False,True,1,YagombaWilliam,7,False
2069336648496582656,False,False,False,False,False,False,True,1,ChaoticChicw3,7,False
2070751770100273152,False,False,False,False,False,False,True,1,GikonyoAleic,7,False
1308833793231511558,False,False,False,False,False,True,False,1,JohnNjuru13,8,False
2027186255381823488,False,False,False,False,False,False,True,1,_Wagucci_,8,False
2031703456793190401,False,False,False,False,False,False,True,1,McGickv,8,False
2032376998585384966,False,False,False,False,False,False,True,1,GGikonyo47625,8,False
2039267005493063680,False,False,False,False,False,False,True,1,Afrikan1_7,8,False
2040718442374762496,False,False,False,False,False,False,True,1,KandaM44634,8,False
2041455790301540352,False,False,False,False,False,False,True,1,Billowreed,8,False
2042543389615198209,False,False,False,False,False,False,True,1,gitwara7,8,False
2046060542893191168,False,False,False,False,False,False,True,1,HahaHehe160713,8,False
2050991091281747968,False,False,False,False,False,False,True,1,gathonimurugi,8,False
2055921777960771584,False,False,False,False,False,False,True,1,karu_don4,8,False
2068813050426146816,False,False,False,False,False,False,True,1,Gary79794578648,8,False
2071592113507020801,False,False,False,False,False,False,True,1,NinaChubarnqq,8,False
2071942477217464320,False,False,False,False,False,False,True,1,GOVERNORKAHUHO1,8,False
879830180,True,False,False,False,False,False,False,1,HUMPHREYMUNGAI1,8,False
1993947717505277952,False,False,False,False,False,False,True,1,sara91685293358,9,False
1996809705914880001,True,False,False,False,False,False,False,1,Knantony,9,False
2011687366780710913,False,False,False,False,False,False,True,1,Mukolwe2nd,9,False
2036036823315779584,False,False,False,False,False,False,True,1,Nesli7788,9,False
2039168178534703104,False,False,False,False,False,False,True,1,Wrightyyyyyjr,9,False
2042241208039419905,False,False,False,False,False,False,True,1,MaximMoroziabn,9,False
2042922073643786240,False,False,False,False,False,False,True,1,DanfordJer58140,9,False
2045213054183354368,False,False,False,False,False,False,True,1,Jamil1135071,9,False
2050593844199088128,False,False,False,False,False,False,True,1,ikayo29tt,9,False
2060804805224706052,False,False,False,False,False,False,True,1,MtuVikombe,9,False
2064691276004409344,False,False,False,False,False,False,True,1,Kabete_s,9,False
2065141986995154944,False,False,False,False,False,False,True,1,peterwamah1,9,False
2068320643683155968,False,False,False,False,False,False,True,1,Munamary254,9,False
2075583735047593984,False,False,False,False,False,False,True,1,LuizLionG89,9,False
1039638726111109120,False,False,False,False,False,False,True,1,tekin_ruhan,10,False
1802999330044862464,True,False,False,False,False,False,False,1,Stacy_cherono7,10,False
1991399342226505728,False,False,False,False,False,False,True,1,kenyan1845273,10,False
2009919106041221120,False,False,False,False,False,False,True,1,werundegwa406,10,False
2010707344813105152,False,False,False,False,False,False,True,1,gabumomz,10,False
2011122606771224576,False,False,False,False,False,False,True,1,goop_zzz,10,False
2029275557163069440,False,False,False,False,False,False,True,1,eefemeert,10,False
2040908451853762560,False,False,False,False,False,False,True,1,ninweynOG,10,False
2047569602151145472,False,False,False,False,False,False,True,1,im_loadzzz15,10,False
2050195883145256960,False,False,False,False,False,False,True,1,Serbiapangpang,10,False
2051589494772559872,False,False,False,False,False,False,True,1,_nabiswa,10,False
2052424684872896517,False,False,False,False,False,False,True,1,fab_ruce,10,False
2055697124633751553,False,False,False,False,False,False,True,1,TenWeeksqr7,10,False
2055743033304350720,False,False,False,False,False,False,True,1,JIMOO4y,10,False
2056504551683874816,False,False,False,False,False,False,True,1,Ellianavon,10,False
2057040500436180994,False,False,False,False,False,False,True,1,Hamza289335,10,False
2058211544169586688,False,False,False,False,False,False,True,1,Nmugisa2026,10,False
2064535010799927296,False,False,False,False,False,False,True,1,lucy610_b,10,False
1163293675,True,False,False,False,False,False,False,1,Kalherself,11,False
1506743576759316487,True,False,False,False,False,False,False,1,_willy001,11,False
1653384225289019394,False,False,False,False,False,True,False,1,junior_che60226,11,False
1859960534776307712,False,False,False,False,False,True,False,1,WairimuMar203,11,False
1909349591486808067,False,False,False,False,False,False,True,1,jandz0101,11,False
1975251069338066948,False,False,False,False,False,False,True,1,msakamali001,11,False
2035993593916301312,False,False,False,False,False,False,True,1,Simakulu254,11,False
2038243906480148480,False,False,False,False,False,False,True,1,DjFrost_254,11,False
2041143669416247296,False,False,False,False,False,False,True,1,svorgud,11,False
2044804276443058176,False,False,False,False,False,False,True,1,EOkinyo49769,11,False
2045487932484816896,False,False,False,False,False,False,True,1,CasTotoo,11,False
2050103921205497856,False,False,False,False,False,False,True,1,GtcBob,11,False
2050979025904861186,False,False,False,False,False,False,True,1,Wakamaukuria,11,False
2050999004377313281,False,False,False,False,False,False,True,1,Aniceth2000,11,False
2053934548199641089,False,False,False,False,False,False,True,1,circusunmaximus,11,False
2055216809788276736,False,False,False,False,False,False,True,1,Emeka986209,11,False
2056891425451565056,False,False,False,False,False,False,True,1,flowubn7,11,False
2057641649178656768,False,False,False,False,False,False,True,1,malebu567,11,False
2063534508075323392,False,False,False,False,False,False,True,1,dcrdepaname,11,False
2063588187872632832,False,False,False,False,False,False,True,1,Tariqmwas,11,False
2069025025693233152,False,False,False,False,False,False,True,1,JIMIHEZE,11,False
2069098231020068864,False,False,False,False,False,False,True,1,AlbertoPalOyar,11,False
1928182130754080768,True,False,False,False,False,False,False,1,OdepJo,12,False
2028602362663985152,False,False,False,False,False,False,True,1,edw19780,12,False
2034625219512647680,False,False,False,False,False,False,True,1,hunchopacho,12,False
2036050324818214912,False,False,False,False,False,False,True,1,M0S0NIK,12,False
2036744582168244224,False,False,False,False,False,False,True,1,Jamhuri1086826,12,False
2041801728040038401,False,False,False,False,False,False,True,1,urnightmarb3o7,12,False
2045207078424227840,False,False,False,False,False,False,True,1,BonerEdger,12,False
2046296151712739328,False,False,False,False,False,False,True,1,ruishlistar,12,False
2063998906568978432,False,False,False,False,False,False,True,1,Welukweli,12,False
2068942865242480640,False,False,False,False,False,False,True,1,TaeKookVJKLKJK,12,False
2072063963018285056,False,False,False,False,False,False,True,1,SeraHouse,12,False
722132260984631296,True,False,False,False,False,False,False,1,Johnkih52453847,12,False
1579722998818525184,False,False,False,False,False,False,True,1,GEORGEO09876931,13,False
1914438121586089986,True,False,False,False,False,False,False,1,WanyamaJav95022,13,False
1966179316468703232,True,False,False,False,False,False,False,1,Ragus12578434,13,False
2028504019728257024,False,False,False,False,False,False,True,1,Charles20132958,13,False
2036464396151689216,False,False,False,False,False,False,True,1,OKamket,13,False
2037849027551563776,False,False,False,False,False,False,True,1,rasosero,13,False
2055581034318536704,False,False,False,False,False,False,True,1,arnold_sam94430,13,False
2060086108256350208,False,False,False,False,False,False,True,1,starrressy,13,False
2061948722141872128,False,False,False,False,False,False,True,1,kimssiz35,13,False
2065844609297551360,False,False,False,False,False,False,True,1,WilliamsGitonga,13,False
2067622678865838081,False,False,False,False,False,False,True,1,Hekmlik19,13,False
2071970086894628864,False,False,False,False,False,False,True,1,itslissythv,13,False
2072700712283209728,False,False,False,False,False,False,True,1,Dorothyqueen54,13,False
1648548481483636736,False,False,False,False,False,False,True,1,bundisamso68813,14,False
1980550467903000576,False,False,False,False,False,False,True,1,GenSurkano,14,False
2014988822333853696,False,False,False,False,False,False,True,1,Ambito_cm,14,False
2022253577692205056,False,False,False,False,False,False,True,1,JeffNganga59434,14,False
2033712930441895936,False,False,False,False,False,False,True,1,Drujoyer1691,14,False
2038848890464534528,False,False,False,False,False,False,True,1,Finlands001,14,False
2042480648821030912,False,False,False,False,False,False,True,1,Mwangi1431690,14,False
2055419904992346112,False,False,False,False,False,False,True,1,CanalviewM,14,False
2058348453130891264,False,False,False,False,False,False,True,1,Sunseteaststqf,14,False
2058552526266421249,False,False,False,False,False,False,True,1,mugokiragu1,14,False
2061042330023444483,False,False,False,False,False,False,True,1,TaifaDigital,14,False
2066221954055462912,False,False,False,False,False,False,True,1,ZilchCenturo,14,False
1559122768012218370,True,False,False,False,False,False,False,1,Mwaititukahiu,15,False
2012205043215462401,False,False,False,False,False,False,True,1,Sapashina213,15,False
2013979731733954560,False,False,False,False,False,False,True,1,now_not1999,15,False
2017694466513965057,False,False,False,False,False,False,True,1,ChieduChie6383,15,False
